overall_pswe_median_percentage,overall_pswe_events_per_minute,overall_pswe_avg_length,overall_min,overall_max,overall_mean,overall_median,overall_std,overall_psd_mean,overall_psd_std,overall_fft_mean,overall_fft_std,overall_delta_power,overall_theta_power,overall_alpha_power,overall_beta_power,overall_gamma_power,overall_skewness,overall_kurtosis,overall_mpf_mean,overall_mpf_median,overall_df_mean,overall_dfv_std,min_EEG Fp2,max_EEG Fp2,mean_EEG Fp2,median_EEG Fp2,std_EEG Fp2,psd_mean_EEG Fp2,psd_std_EEG Fp2,fft_mean_EEG Fp2,fft_std_EEG Fp2,delta_power_EEG Fp2,theta_power_EEG Fp2,alpha_power_EEG Fp2,beta_power_EEG Fp2,gamma_power_EEG Fp2,skewness_EEG Fp2,kurtosis_EEG Fp2,mean_mpf_EEG Fp2,median_mpf_EEG Fp2,pswe_percentage_EEG Fp2,pswe_events_per_minute_EEG Fp2,pswe_avg_length_EEG Fp2,dfv_mean_EEG Fp2,dfv_std_EEG Fp2,min_EEG F4,max_EEG F4,mean_EEG F4,median_EEG F4,std_EEG F4,psd_mean_EEG F4,psd_std_EEG F4,fft_mean_EEG F4,fft_std_EEG F4,delta_power_EEG F4,theta_power_EEG F4,alpha_power_EEG F4,beta_power_EEG F4,gamma_power_EEG F4,skewness_EEG F4,kurtosis_EEG F4,mean_mpf_EEG F4,median_mpf_EEG F4,pswe_percentage_EEG F4,pswe_events_per_minute_EEG F4,pswe_avg_length_EEG F4,dfv_mean_EEG F4,dfv_std_EEG F4,min_EEG C4,max_EEG C4,mean_EEG C4,median_EEG C4,std_EEG C4,psd_mean_EEG C4,psd_std_EEG C4,fft_mean_EEG C4,fft_std_EEG C4,delta_power_EEG C4,theta_power_EEG C4,alpha_power_EEG C4,beta_power_EEG C4,gamma_power_EEG C4,skewness_EEG C4,kurtosis_EEG C4,mean_mpf_EEG C4,median_mpf_EEG C4,pswe_percentage_EEG C4,pswe_events_per_minute_EEG C4,pswe_avg_length_EEG C4,dfv_mean_EEG C4,dfv_std_EEG C4,min_EEG P4,max_EEG P4,mean_EEG P4,median_EEG P4,std_EEG P4,psd_mean_EEG P4,psd_std_EEG P4,fft_mean_EEG P4,fft_std_EEG P4,delta_power_EEG P4,theta_power_EEG P4,alpha_power_EEG P4,beta_power_EEG P4,gamma_power_EEG P4,skewness_EEG P4,kurtosis_EEG P4,mean_mpf_EEG P4,median_mpf_EEG P4,pswe_percentage_EEG P4,pswe_events_per_minute_EEG P4,pswe_avg_length_EEG P4,dfv_mean_EEG P4,dfv_std_EEG P4,min_EEG Oz,max_EEG Oz,mean_EEG Oz,median_EEG Oz,std_EEG Oz,psd_mean_EEG Oz,psd_std_EEG Oz,fft_mean_EEG Oz,fft_std_EEG Oz,delta_power_EEG Oz,theta_power_EEG Oz,alpha_power_EEG Oz,beta_power_EEG Oz,gamma_power_EEG Oz,skewness_EEG Oz,kurtosis_EEG Oz,mean_mpf_EEG Oz,median_mpf_EEG Oz,pswe_percentage_EEG Oz,pswe_events_per_minute_EEG Oz,pswe_avg_length_EEG Oz,dfv_mean_EEG Oz,dfv_std_EEG Oz,min_EEG F8,max_EEG F8,mean_EEG F8,median_EEG F8,std_EEG F8,psd_mean_EEG F8,psd_std_EEG F8,fft_mean_EEG F8,fft_std_EEG F8,delta_power_EEG F8,theta_power_EEG F8,alpha_power_EEG F8,beta_power_EEG F8,gamma_power_EEG F8,skewness_EEG F8,kurtosis_EEG F8,mean_mpf_EEG F8,median_mpf_EEG F8,pswe_percentage_EEG F8,pswe_events_per_minute_EEG F8,pswe_avg_length_EEG F8,dfv_mean_EEG F8,dfv_std_EEG F8,min_EEG T4,max_EEG T4,mean_EEG T4,median_EEG T4,std_EEG T4,psd_mean_EEG T4,psd_std_EEG T4,fft_mean_EEG T4,fft_std_EEG T4,delta_power_EEG T4,theta_power_EEG T4,alpha_power_EEG T4,beta_power_EEG T4,gamma_power_EEG T4,skewness_EEG T4,kurtosis_EEG T4,mean_mpf_EEG T4,median_mpf_EEG T4,pswe_percentage_EEG T4,pswe_events_per_minute_EEG T4,pswe_avg_length_EEG T4,dfv_mean_EEG T4,dfv_std_EEG T4,min_EEG T6,max_EEG T6,mean_EEG T6,median_EEG T6,std_EEG T6,psd_mean_EEG T6,psd_std_EEG T6,fft_mean_EEG T6,fft_std_EEG T6,delta_power_EEG T6,theta_power_EEG T6,alpha_power_EEG T6,beta_power_EEG T6,gamma_power_EEG T6,skewness_EEG T6,kurtosis_EEG T6,mean_mpf_EEG T6,median_mpf_EEG T6,pswe_percentage_EEG T6,pswe_events_per_minute_EEG T6,pswe_avg_length_EEG T6,dfv_mean_EEG T6,dfv_std_EEG T6,min_EEG Fz,max_EEG Fz,mean_EEG Fz,median_EEG Fz,std_EEG Fz,psd_mean_EEG Fz,psd_std_EEG Fz,fft_mean_EEG Fz,fft_std_EEG Fz,delta_power_EEG Fz,theta_power_EEG Fz,alpha_power_EEG Fz,beta_power_EEG Fz,gamma_power_EEG Fz,skewness_EEG Fz,kurtosis_EEG Fz,mean_mpf_EEG Fz,median_mpf_EEG Fz,pswe_percentage_EEG Fz,pswe_events_per_minute_EEG Fz,pswe_avg_length_EEG Fz,dfv_mean_EEG Fz,dfv_std_EEG Fz,min_EEG Cz,max_EEG Cz,mean_EEG Cz,median_EEG Cz,std_EEG Cz,psd_mean_EEG Cz,psd_std_EEG Cz,fft_mean_EEG Cz,fft_std_EEG Cz,delta_power_EEG Cz,theta_power_EEG Cz,alpha_power_EEG Cz,beta_power_EEG Cz,gamma_power_EEG Cz,skewness_EEG Cz,kurtosis_EEG Cz,mean_mpf_EEG Cz,median_mpf_EEG Cz,pswe_percentage_EEG Cz,pswe_events_per_minute_EEG Cz,pswe_avg_length_EEG Cz,dfv_mean_EEG Cz,dfv_std_EEG Cz,min_EEG Fp1,max_EEG Fp1,mean_EEG Fp1,median_EEG Fp1,std_EEG Fp1,psd_mean_EEG Fp1,psd_std_EEG Fp1,fft_mean_EEG Fp1,fft_std_EEG Fp1,delta_power_EEG Fp1,theta_power_EEG Fp1,alpha_power_EEG Fp1,beta_power_EEG Fp1,gamma_power_EEG Fp1,skewness_EEG Fp1,kurtosis_EEG Fp1,mean_mpf_EEG Fp1,median_mpf_EEG Fp1,pswe_percentage_EEG Fp1,pswe_events_per_minute_EEG Fp1,pswe_avg_length_EEG Fp1,dfv_mean_EEG Fp1,dfv_std_EEG Fp1,min_EEG F3,max_EEG F3,mean_EEG F3,median_EEG F3,std_EEG F3,psd_mean_EEG F3,psd_std_EEG F3,fft_mean_EEG F3,fft_std_EEG F3,delta_power_EEG F3,theta_power_EEG F3,alpha_power_EEG F3,beta_power_EEG F3,gamma_power_EEG F3,skewness_EEG F3,kurtosis_EEG F3,mean_mpf_EEG F3,median_mpf_EEG F3,pswe_percentage_EEG F3,pswe_events_per_minute_EEG F3,pswe_avg_length_EEG F3,dfv_mean_EEG F3,dfv_std_EEG F3,min_EEG C3,max_EEG C3,mean_EEG C3,median_EEG C3,std_EEG C3,psd_mean_EEG C3,psd_std_EEG C3,fft_mean_EEG C3,fft_std_EEG C3,delta_power_EEG C3,theta_power_EEG C3,alpha_power_EEG C3,beta_power_EEG C3,gamma_power_EEG C3,skewness_EEG C3,kurtosis_EEG C3,mean_mpf_EEG C3,median_mpf_EEG C3,pswe_percentage_EEG C3,pswe_events_per_minute_EEG C3,pswe_avg_length_EEG C3,dfv_mean_EEG C3,dfv_std_EEG C3,min_EEG P3,max_EEG P3,mean_EEG P3,median_EEG P3,std_EEG P3,psd_mean_EEG P3,psd_std_EEG P3,fft_mean_EEG P3,fft_std_EEG P3,delta_power_EEG P3,theta_power_EEG P3,alpha_power_EEG P3,beta_power_EEG P3,gamma_power_EEG P3,skewness_EEG P3,kurtosis_EEG P3,mean_mpf_EEG P3,median_mpf_EEG P3,pswe_percentage_EEG P3,pswe_events_per_minute_EEG P3,pswe_avg_length_EEG P3,dfv_mean_EEG P3,dfv_std_EEG P3,min_EEG Fpz,max_EEG Fpz,mean_EEG Fpz,median_EEG Fpz,std_EEG Fpz,psd_mean_EEG Fpz,psd_std_EEG Fpz,fft_mean_EEG Fpz,fft_std_EEG Fpz,delta_power_EEG Fpz,theta_power_EEG Fpz,alpha_power_EEG Fpz,beta_power_EEG Fpz,gamma_power_EEG Fpz,skewness_EEG Fpz,kurtosis_EEG Fpz,mean_mpf_EEG Fpz,median_mpf_EEG Fpz,pswe_percentage_EEG Fpz,pswe_events_per_minute_EEG Fpz,pswe_avg_length_EEG Fpz,dfv_mean_EEG Fpz,dfv_std_EEG Fpz,min_EEG F7,max_EEG F7,mean_EEG F7,median_EEG F7,std_EEG F7,psd_mean_EEG F7,psd_std_EEG F7,fft_mean_EEG F7,fft_std_EEG F7,delta_power_EEG F7,theta_power_EEG F7,alpha_power_EEG F7,beta_power_EEG F7,gamma_power_EEG F7,skewness_EEG F7,kurtosis_EEG F7,mean_mpf_EEG F7,median_mpf_EEG F7,pswe_percentage_EEG F7,pswe_events_per_minute_EEG F7,pswe_avg_length_EEG F7,dfv_mean_EEG F7,dfv_std_EEG F7,min_EEG T3,max_EEG T3,mean_EEG T3,median_EEG T3,std_EEG T3,psd_mean_EEG T3,psd_std_EEG T3,fft_mean_EEG T3,fft_std_EEG T3,delta_power_EEG T3,theta_power_EEG T3,alpha_power_EEG T3,beta_power_EEG T3,gamma_power_EEG T3,skewness_EEG T3,kurtosis_EEG T3,mean_mpf_EEG T3,median_mpf_EEG T3,pswe_percentage_EEG T3,pswe_events_per_minute_EEG T3,pswe_avg_length_EEG T3,dfv_mean_EEG T3,dfv_std_EEG T3,min_EEG T5,max_EEG T5,mean_EEG T5,median_EEG T5,std_EEG T5,psd_mean_EEG T5,psd_std_EEG T5,fft_mean_EEG T5,fft_std_EEG T5,delta_power_EEG T5,theta_power_EEG T5,alpha_power_EEG T5,beta_power_EEG T5,gamma_power_EEG T5,skewness_EEG T5,kurtosis_EEG T5,mean_mpf_EEG T5,median_mpf_EEG T5,pswe_percentage_EEG T5,pswe_events_per_minute_EEG T5,pswe_avg_length_EEG T5,dfv_mean_EEG T5,dfv_std_EEG T5,ID,duration_sec,duration_min
0.15267175572519084,0.05767599660729432,6.5,-0.0007094421695580083,0.00042493600820293735,1.851249944325894e-08,3.677804898498637e-07,2.8616540410876434e-05,1.5340851864280328e-11,5.915176597361679e-11,0.019709680874870877,0.020866579990878542,2.1624295360966904e-10,1.2259924640927957e-10,6.798399025832473e-11,1.1475334481968503e-10,2.0594794290646221e-10,-0.08693072589719977,12.191489772003145,11.050160946378245,10.52462451671628,3.9491518235793044,5.187088655759782,-0.0002966596315989216,0.00037452993314392977,1.6030200225613958e-08,1.4771489880977993e-07,1.7789572659708087e-05,5.8143871387373986e-12,9.894352213298965e-12,0.013208926959421515,0.011996563399970217,8.622304368165826e-11,4.695556214305683e-11,2.5005833250768302e-11,4.058024600078466e-11,8.038077853598801e-11,1.8414799745579076,25.9121204233903,9.80708060830565,8.973346965861504,0.4071246819338422,0.04580152671755725,5.333333333333333,3.0470737913486006,4.428174063199756,-0.0003482179266910269,0.0003788218384735767,3.137481095748626e-08,1.6568457709610874e-06,2.6401174362783855e-05,1.265319746200286e-11,2.0812259733166174e-11,0.019616393262948246,0.017789266630704095,1.6746547897887406e-10,9.872545576744917e-11,5.930841997586348e-11,9.876481534872502e-11,1.7751547421104074e-10,-1.2203839679655721,8.16809623429052,12.246937340610518,11.956857809862939,0.0,0.0,0,4.608142493638677,5.480953359620176,-0.00033830819680815473,0.0003319314663986824,8.614927721097071e-09,6.99709138821426e-07,2.5721058693099693e-05,1.3005586378806486e-11,2.3722736032850185e-11,0.01803615490195316,0.0184470164066018,2.0709787570511784e-10,1.0778085649848426e-10,5.512913994105205e-11,8.58596620010052e-11,1.4630208389163904e-10,-0.9006079862057962,5.270482928622545,9.708138520587315,9.095822141075306,0.2544529262086514,0.030534351145038167,5.0,3.1770992366412214,3.997159899212463,-0.00025337970716713635,0.0001909345256788491,1.6260768260633078e-08,1.5681221378026986e-06,2.965868910385134e-05,1.6649658141805367e-11,2.6277199906956516e-11,0.021706657166444043,0.02034225499055816,2.219024881835649e-10,1.3485734119131666e-10,8.085429222669852e-11,1.324749441145331e-10,2.156282694580704e-10,-1.4239207180495552,7.315206162542113,11.375734758774882,10.987245167869819,0.0,0.0,0,4.278117048346056,5.081148566490407,-0.00029735400074531895,0.00036480322666613505,3.62126208485079e-08,2.382208915378026e-06,2.950666819477015e-05,1.716299531638321e-11,3.0738370358862154e-11,0.020710372446715513,0.021142818466011144,2.6717886813124207e-10,1.462132185437497e-10,7.397212437482784e-11,1.1520974403677975e-10,1.9352102828108581e-10,-1.1003898173555933,4.934049827156551,9.755554999440037,9.215130369680395,0.0,0.0,0,2.9564885496183204,3.512448220874126,-0.0003314621367983304,0.00042493600820293735,-2.0987819261857543e-08,-2.1047043598148632e-06,3.590287265326383e-05,2.4454337783462805e-11,3.9538973289733815e-11,0.026204923853256634,0.024701333823458762,3.3677914728537706e-10,1.9553615977150013e-10,1.1133496249912926e-10,1.878852245764234e-10,3.1608352722099876e-10,1.5080963706937753,7.788023955994669,11.464982424471145,11.07183009114338,0.15267175572519084,0.015267175572519083,6.0,3.8216284987277356,5.3448974877548086,-0.0003789702271279871,0.00040100313607809224,-1.008865129340581e-08,-7.00445531483133e-07,1.0334936253348146e-05,2.145461431269261e-12,4.688559527156141e-12,0.006838417280995902,0.007790793872784244,3.955361154326189e-11,1.7655942105200724e-11,8.073158156362777e-12,1.1676884602277235e-11,1.9162455302467458e-11,1.2127373114163518,68.86445949752053,7.732006564178725,6.884477967792465,8.829516539440203,0.7786259541984732,6.803921568627451,2.461323155216285,2.1848787017526243,-0.0003941528528390483,0.0003231233176911873,3.137703342092702e-08,2.5026430601391716e-06,3.836709666579297e-05,2.7634996110433166e-11,4.450580795677353e-11,0.028224990017919283,0.02615979745568868,3.794106686569006e-10,2.219426669457948e-10,1.247418635825955e-10,2.1163524807112275e-10,3.714521632650522e-10,-1.5074354558996617,7.410284716665471,11.496229819983157,11.065819863190733,0.0,0.0,0,3.730025445292621,5.222640012641366,-0.0004694456534484527,0.00024215192716721808,6.034159213623252e-08,2.4116504767554124e-06,3.938493925952822e-05,2.8952050610438798e-11,4.61483012524328e-11,0.029027092297998297,0.02679619657645446,3.941526789978443e-10,2.2974737024921833e-10,1.318764815001474e-10,2.2722543698087524e-10,3.918674586013648e-10,-1.5713803201969805,8.117977095829096,10.992150426852353,10.62272495586924,0.15267175572519084,0.015267175572519083,6.0,3.720356234096692,4.777110167505726,-0.00011319746924782909,0.00015205250472786336,-1.660816233919527e-08,-1.1151294643650634e-06,1.4430464151290477e-05,3.985868927446734e-12,6.66646911226797e-12,0.01023784114818037,0.010231875223623154,5.5172622248638824e-11,3.235570987957844e-11,1.966885621103597e-11,2.998096269869953e-11,4.616486931184099e-11,1.367603584113591,7.533815635786979,10.354874846591585,9.949570388041952,0.0,0.0,0,3.9221374045801527,4.0638721693859665,-0.0004955307046822432,0.00029728458376070377,5.821307263584187e-08,2.967441140828889e-06,3.3238865210246644e-05,2.151092227906167e-11,3.856522851322324e-11,0.023447209804375757,0.023701713882241824,3.3575035965147826e-10,1.7563272646725758e-10,9.006612047154376e-11,1.4539339389519837e-10,2.5254204741420525e-10,-1.1688329615722153,5.58099767263735,10.168480147712566,9.611049810214242,0.27989821882951654,0.030534351145038167,5.5,2.977862595419847,3.8605815738033837,-0.000441205187535984,0.00030554303158386055,8.724284934953388e-08,3.266151512813302e-06,4.916572792506549e-05,4.540961409554771e-11,7.301690271473096e-11,0.03614374219696789,0.03355001273190287,6.244056911104032e-10,3.590748010546511e-10,2.019521403758218e-10,3.522643765084905e-10,6.104105503451702e-10,-1.6643000618799877,9.318472995367461,11.161608925754875,10.68882879686836,0.15267175572519084,0.015267175572519083,6.0,3.549618320610687,4.822308856159425,-0.00016886460181190333,0.00020497727555746992,-7.4289871742289075e-09,-5.961422491003983e-07,2.129979508317849e-05,8.794364343885139e-12,1.4192884118983379e-11,0.015383066117570298,0.014825686663976795,1.2312331310972254e-10,7.369635877625265e-11,4.073344251786697e-11,6.646149788503983e-11,1.0655847690989647e-10,1.7582840309046714,12.93798763973527,12.22473513569964,11.754610777481155,0.0,0.0,0,5.407633587786259,7.46610612772989,-0.0001726379908286237,0.00027633208564622916,-7.810803071508458e-09,-1.1783269814659996e-06,1.9648665363159235e-05,7.15846826782973e-12,1.1136850536070549e-11,0.014591605667775478,0.013247734216706572,9.360812839582252e-11,5.687164133175247e-11,3.218512600649533e-11,5.592231176509194e-11,1.0401682513702202e-10,1.6090601716965511,11.761378276203008,12.6721148686056,12.244419850714102,0.0,0.0,0,4.853689567430026,6.707651464429459,-0.00040368747452374973,0.00024135104490038303,5.052315671390617e-08,2.1188041316352974e-06,2.3326988046218677e-05,1.0651469164841446e-11,2.0273356949246447e-11,0.01623971847244088,0.01684431374235693,1.7870275909272515e-10,8.888796695150796e-11,4.291218410707832e-11,6.624718913331745e-11,1.1709312421267431e-10,-1.170462382022908,6.405827639938062,9.18582148062006,8.513636326075904,1.0178117048346056,0.10687022900763359,5.714285714285714,2.670992366412214,3.2627745857471058,-0.0007094421695580083,0.00035063037860264803,3.5306682748152615e-08,2.1432996085548343e-06,2.9487922469958636e-05,1.4736953856347752e-11,2.2621132141420784e-11,0.02267980570079186,0.018985574195816597,1.866123448212842e-10,1.0563803639214424e-10,6.013665325083794e-11,1.1555050225216169e-10,2.762397108523661e-10,-1.0918386352633593,8.256784856381561,13.075810435277225,12.571128217759053,0.0,0.0,0,4.977608142493638,7.471472965482016,-0.000565317615170498,0.00028802613876182076,-2.6498428855820822e-08,-1.1329084929869764e-06,2.4890612939331296e-05,1.0448935514409785e-11,1.5511271348981823e-11,0.019310667895054843,0.015824292826612615,1.2765412054382022e-10,7.570220290148958e-11,4.4129974117252857e-11,8.563291160641027e-11,1.982384438655411e-10,0.8277554345122129,7.454394677384725,13.461875550772596,12.658829123709392,0.0,0.0,0,6.570229007633587,9.383097748463708,-0.00015438412898356832,0.00021106448029397596,-8.849873043254582e-09,-1.1642939850396277e-06,1.710579271738626e-05,4.9660667343366535e-12,7.905326516840861e-12,0.013166670556865823,0.01100118481128682,6.757996483630668e-11,3.951241839662802e-11,2.163105208446728e-11,3.679485527739453e-11,8.388568549989603e-11,1.1297823623669723,6.416455660610378,12.018760180570483,11.512465432666403,0.0,0.0,0,4.35470737913486,6.300319833423662,0345-006_segment_3.pkl,3929.99609375,65.49993489583333
