overall_pswe_median_percentage,overall_pswe_events_per_minute,overall_pswe_avg_length,overall_min,overall_max,overall_mean,overall_median,overall_std,overall_psd_mean,overall_psd_std,overall_fft_mean,overall_fft_std,overall_delta_power,overall_theta_power,overall_alpha_power,overall_beta_power,overall_gamma_power,overall_skewness,overall_kurtosis,overall_mpf_mean,overall_mpf_median,overall_df_mean,overall_dfv_std,min_EEG Fpz,max_EEG Fpz,mean_EEG Fpz,median_EEG Fpz,std_EEG Fpz,psd_mean_EEG Fpz,psd_std_EEG Fpz,fft_mean_EEG Fpz,fft_std_EEG Fpz,delta_power_EEG Fpz,theta_power_EEG Fpz,alpha_power_EEG Fpz,beta_power_EEG Fpz,gamma_power_EEG Fpz,skewness_EEG Fpz,kurtosis_EEG Fpz,mean_mpf_EEG Fpz,median_mpf_EEG Fpz,pswe_percentage_EEG Fpz,pswe_events_per_minute_EEG Fpz,pswe_avg_length_EEG Fpz,dfv_mean_EEG Fpz,dfv_std_EEG Fpz,min_EEG F7,max_EEG F7,mean_EEG F7,median_EEG F7,std_EEG F7,psd_mean_EEG F7,psd_std_EEG F7,fft_mean_EEG F7,fft_std_EEG F7,delta_power_EEG F7,theta_power_EEG F7,alpha_power_EEG F7,beta_power_EEG F7,gamma_power_EEG F7,skewness_EEG F7,kurtosis_EEG F7,mean_mpf_EEG F7,median_mpf_EEG F7,pswe_percentage_EEG F7,pswe_events_per_minute_EEG F7,pswe_avg_length_EEG F7,dfv_mean_EEG F7,dfv_std_EEG F7,min_EEG T3,max_EEG T3,mean_EEG T3,median_EEG T3,std_EEG T3,psd_mean_EEG T3,psd_std_EEG T3,fft_mean_EEG T3,fft_std_EEG T3,delta_power_EEG T3,theta_power_EEG T3,alpha_power_EEG T3,beta_power_EEG T3,gamma_power_EEG T3,skewness_EEG T3,kurtosis_EEG T3,mean_mpf_EEG T3,median_mpf_EEG T3,pswe_percentage_EEG T3,pswe_events_per_minute_EEG T3,pswe_avg_length_EEG T3,dfv_mean_EEG T3,dfv_std_EEG T3,min_EEG T5,max_EEG T5,mean_EEG T5,median_EEG T5,std_EEG T5,psd_mean_EEG T5,psd_std_EEG T5,fft_mean_EEG T5,fft_std_EEG T5,delta_power_EEG T5,theta_power_EEG T5,alpha_power_EEG T5,beta_power_EEG T5,gamma_power_EEG T5,skewness_EEG T5,kurtosis_EEG T5,mean_mpf_EEG T5,median_mpf_EEG T5,pswe_percentage_EEG T5,pswe_events_per_minute_EEG T5,pswe_avg_length_EEG T5,dfv_mean_EEG T5,dfv_std_EEG T5,min_EEG Fp1,max_EEG Fp1,mean_EEG Fp1,median_EEG Fp1,std_EEG Fp1,psd_mean_EEG Fp1,psd_std_EEG Fp1,fft_mean_EEG Fp1,fft_std_EEG Fp1,delta_power_EEG Fp1,theta_power_EEG Fp1,alpha_power_EEG Fp1,beta_power_EEG Fp1,gamma_power_EEG Fp1,skewness_EEG Fp1,kurtosis_EEG Fp1,mean_mpf_EEG Fp1,median_mpf_EEG Fp1,pswe_percentage_EEG Fp1,pswe_events_per_minute_EEG Fp1,pswe_avg_length_EEG Fp1,dfv_mean_EEG Fp1,dfv_std_EEG Fp1,min_EEG F3,max_EEG F3,mean_EEG F3,median_EEG F3,std_EEG F3,psd_mean_EEG F3,psd_std_EEG F3,fft_mean_EEG F3,fft_std_EEG F3,delta_power_EEG F3,theta_power_EEG F3,alpha_power_EEG F3,beta_power_EEG F3,gamma_power_EEG F3,skewness_EEG F3,kurtosis_EEG F3,mean_mpf_EEG F3,median_mpf_EEG F3,pswe_percentage_EEG F3,pswe_events_per_minute_EEG F3,pswe_avg_length_EEG F3,dfv_mean_EEG F3,dfv_std_EEG F3,min_EEG C3,max_EEG C3,mean_EEG C3,median_EEG C3,std_EEG C3,psd_mean_EEG C3,psd_std_EEG C3,fft_mean_EEG C3,fft_std_EEG C3,delta_power_EEG C3,theta_power_EEG C3,alpha_power_EEG C3,beta_power_EEG C3,gamma_power_EEG C3,skewness_EEG C3,kurtosis_EEG C3,mean_mpf_EEG C3,median_mpf_EEG C3,pswe_percentage_EEG C3,pswe_events_per_minute_EEG C3,pswe_avg_length_EEG C3,dfv_mean_EEG C3,dfv_std_EEG C3,min_EEG P3,max_EEG P3,mean_EEG P3,median_EEG P3,std_EEG P3,psd_mean_EEG P3,psd_std_EEG P3,fft_mean_EEG P3,fft_std_EEG P3,delta_power_EEG P3,theta_power_EEG P3,alpha_power_EEG P3,beta_power_EEG P3,gamma_power_EEG P3,skewness_EEG P3,kurtosis_EEG P3,mean_mpf_EEG P3,median_mpf_EEG P3,pswe_percentage_EEG P3,pswe_events_per_minute_EEG P3,pswe_avg_length_EEG P3,dfv_mean_EEG P3,dfv_std_EEG P3,min_EEG Oz,max_EEG Oz,mean_EEG Oz,median_EEG Oz,std_EEG Oz,psd_mean_EEG Oz,psd_std_EEG Oz,fft_mean_EEG Oz,fft_std_EEG Oz,delta_power_EEG Oz,theta_power_EEG Oz,alpha_power_EEG Oz,beta_power_EEG Oz,gamma_power_EEG Oz,skewness_EEG Oz,kurtosis_EEG Oz,mean_mpf_EEG Oz,median_mpf_EEG Oz,pswe_percentage_EEG Oz,pswe_events_per_minute_EEG Oz,pswe_avg_length_EEG Oz,dfv_mean_EEG Oz,dfv_std_EEG Oz,min_EEG F8,max_EEG F8,mean_EEG F8,median_EEG F8,std_EEG F8,psd_mean_EEG F8,psd_std_EEG F8,fft_mean_EEG F8,fft_std_EEG F8,delta_power_EEG F8,theta_power_EEG F8,alpha_power_EEG F8,beta_power_EEG F8,gamma_power_EEG F8,skewness_EEG F8,kurtosis_EEG F8,mean_mpf_EEG F8,median_mpf_EEG F8,pswe_percentage_EEG F8,pswe_events_per_minute_EEG F8,pswe_avg_length_EEG F8,dfv_mean_EEG F8,dfv_std_EEG F8,min_EEG T4,max_EEG T4,mean_EEG T4,median_EEG T4,std_EEG T4,psd_mean_EEG T4,psd_std_EEG T4,fft_mean_EEG T4,fft_std_EEG T4,delta_power_EEG T4,theta_power_EEG T4,alpha_power_EEG T4,beta_power_EEG T4,gamma_power_EEG T4,skewness_EEG T4,kurtosis_EEG T4,mean_mpf_EEG T4,median_mpf_EEG T4,pswe_percentage_EEG T4,pswe_events_per_minute_EEG T4,pswe_avg_length_EEG T4,dfv_mean_EEG T4,dfv_std_EEG T4,min_EEG T6,max_EEG T6,mean_EEG T6,median_EEG T6,std_EEG T6,psd_mean_EEG T6,psd_std_EEG T6,fft_mean_EEG T6,fft_std_EEG T6,delta_power_EEG T6,theta_power_EEG T6,alpha_power_EEG T6,beta_power_EEG T6,gamma_power_EEG T6,skewness_EEG T6,kurtosis_EEG T6,mean_mpf_EEG T6,median_mpf_EEG T6,pswe_percentage_EEG T6,pswe_events_per_minute_EEG T6,pswe_avg_length_EEG T6,dfv_mean_EEG T6,dfv_std_EEG T6,min_EEG Fp2,max_EEG Fp2,mean_EEG Fp2,median_EEG Fp2,std_EEG Fp2,psd_mean_EEG Fp2,psd_std_EEG Fp2,fft_mean_EEG Fp2,fft_std_EEG Fp2,delta_power_EEG Fp2,theta_power_EEG Fp2,alpha_power_EEG Fp2,beta_power_EEG Fp2,gamma_power_EEG Fp2,skewness_EEG Fp2,kurtosis_EEG Fp2,mean_mpf_EEG Fp2,median_mpf_EEG Fp2,pswe_percentage_EEG Fp2,pswe_events_per_minute_EEG Fp2,pswe_avg_length_EEG Fp2,dfv_mean_EEG Fp2,dfv_std_EEG Fp2,min_EEG F4,max_EEG F4,mean_EEG F4,median_EEG F4,std_EEG F4,psd_mean_EEG F4,psd_std_EEG F4,fft_mean_EEG F4,fft_std_EEG F4,delta_power_EEG F4,theta_power_EEG F4,alpha_power_EEG F4,beta_power_EEG F4,gamma_power_EEG F4,skewness_EEG F4,kurtosis_EEG F4,mean_mpf_EEG F4,median_mpf_EEG F4,pswe_percentage_EEG F4,pswe_events_per_minute_EEG F4,pswe_avg_length_EEG F4,dfv_mean_EEG F4,dfv_std_EEG F4,min_EEG C4,max_EEG C4,mean_EEG C4,median_EEG C4,std_EEG C4,psd_mean_EEG C4,psd_std_EEG C4,fft_mean_EEG C4,fft_std_EEG C4,delta_power_EEG C4,theta_power_EEG C4,alpha_power_EEG C4,beta_power_EEG C4,gamma_power_EEG C4,skewness_EEG C4,kurtosis_EEG C4,mean_mpf_EEG C4,median_mpf_EEG C4,pswe_percentage_EEG C4,pswe_events_per_minute_EEG C4,pswe_avg_length_EEG C4,dfv_mean_EEG C4,dfv_std_EEG C4,min_EEG P4,max_EEG P4,mean_EEG P4,median_EEG P4,std_EEG P4,psd_mean_EEG P4,psd_std_EEG P4,fft_mean_EEG P4,fft_std_EEG P4,delta_power_EEG P4,theta_power_EEG P4,alpha_power_EEG P4,beta_power_EEG P4,gamma_power_EEG P4,skewness_EEG P4,kurtosis_EEG P4,mean_mpf_EEG P4,median_mpf_EEG P4,pswe_percentage_EEG P4,pswe_events_per_minute_EEG P4,pswe_avg_length_EEG P4,dfv_mean_EEG P4,dfv_std_EEG P4,min_EEG Fz,max_EEG Fz,mean_EEG Fz,median_EEG Fz,std_EEG Fz,psd_mean_EEG Fz,psd_std_EEG Fz,fft_mean_EEG Fz,fft_std_EEG Fz,delta_power_EEG Fz,theta_power_EEG Fz,alpha_power_EEG Fz,beta_power_EEG Fz,gamma_power_EEG Fz,skewness_EEG Fz,kurtosis_EEG Fz,mean_mpf_EEG Fz,median_mpf_EEG Fz,pswe_percentage_EEG Fz,pswe_events_per_minute_EEG Fz,pswe_avg_length_EEG Fz,dfv_mean_EEG Fz,dfv_std_EEG Fz,min_EEG Cz,max_EEG Cz,mean_EEG Cz,median_EEG Cz,std_EEG Cz,psd_mean_EEG Cz,psd_std_EEG Cz,fft_mean_EEG Cz,fft_std_EEG Cz,delta_power_EEG Cz,theta_power_EEG Cz,alpha_power_EEG Cz,beta_power_EEG Cz,gamma_power_EEG Cz,skewness_EEG Cz,kurtosis_EEG Cz,mean_mpf_EEG Cz,median_mpf_EEG Cz,pswe_percentage_EEG Cz,pswe_events_per_minute_EEG Cz,pswe_avg_length_EEG Cz,dfv_mean_EEG Cz,dfv_std_EEG Cz,ID
2.3333333333333335,2.7444444444444445,8.45748987854251,-7.593786243800479e-05,5.7821321374749825e-05,-1.148592379778184e-08,-3.2899753045543295e-08,7.273363392856892e-06,1.1648964228322304e-12,5.139469404084141e-12,0.001015917819124465,0.0017409137003762992,2.2608432545934137e-11,1.2186099372062228e-11,4.355290061542932e-12,3.546638173749565e-12,3.804332576166734e-12,0.04033602182400941,0.9451677502102999,5.635846489598946,5.301395106700101,2.674074074074074,1.8839915056374668,-2.521598690621166e-05,3.628324203001009e-05,2.1027174574028798e-08,-8.837868946323931e-08,5.479907652157238e-06,6.936750282965465e-13,2.1110966805784453e-12,0.0006233057492845771,0.0013848396615889433,1.4777296946979002e-11,6.657057384005237e-12,2.286231466195317e-12,1.5928262368326305e-12,8.132564742302325e-13,0.20869026898316512,1.3345291448293617,4.664995692554009,4.58082723953591,71.66666666666667,3.4,12.647058823529411,2.3533333333333335,1.669876908304588,-3.716597533069941e-05,4.1843676185438194e-05,2.0954919899293863e-08,-2.1476603345893608e-07,9.161418503040424e-06,1.7882509243295874e-12,4.767336350040018e-12,0.001472751790736098,0.002068086536075391,3.594966212471715e-11,1.6242749775309122e-11,6.147424380382315e-12,6.0744696122832515e-12,8.291366150254542e-12,0.13186832993514902,0.6071176413305679,6.380803105102349,5.928370274339106,19.0,1.8,6.333333333333333,2.5033333333333334,1.7019563906150932,-5.5441571651476704e-05,5.075783177441425e-05,7.399594233985205e-08,-7.830005226122959e-08,1.0223949856562648e-05,2.3485270284960883e-12,6.617526702297173e-12,0.0014696308015721537,0.0024224872732728302,4.746672529576556e-11,2.413974437226586e-11,7.868870083012965e-12,5.820959981033381e-12,6.943960636289302e-12,0.03358154641391193,0.7969665678094922,5.159172913258216,4.829979095727284,46.33333333333333,3.2,8.6875,2.3966666666666665,1.6870058947404092,-2.6939258506977608e-05,2.8427259045118276e-05,3.62901545888491e-08,7.345614004425064e-08,6.469785377049176e-06,9.496746430960879e-13,2.50092632021498e-12,0.0009257381366299656,0.0015355174629614458,1.7137391085335743e-11,1.1718926653764142e-11,3.9139927362363895e-12,2.6705820593758015e-12,2.633832397707732e-12,0.004314389570047083,0.26845235774980303,5.4374427507600664,5.301979217897692,46.0,2.8,9.857142857142858,2.85,1.7834890897713205,-2.8138695905330283e-05,3.361179126267914e-05,-2.79519924314148e-08,-4.840976291148398e-08,6.236219380972769e-06,8.755406237432527e-13,2.4905519529635563e-12,0.0008381293531591409,0.0015114180039791567,1.893378920378396e-11,8.017749453162399e-12,2.9956047401878545e-12,2.557995483727751e-12,2.0587021997076976e-12,0.055985287271803554,0.6637192351192778,5.464471040760531,5.093642443595488,39.666666666666664,3.0,7.933333333333334,2.3266666666666667,1.3832168625667087,-2.456346509856414e-05,2.80192957246714e-05,3.00305903331448e-08,-6.463235550938098e-08,4.897696104529374e-06,5.305949714703349e-13,1.346131183027308e-12,0.0007473512637757257,0.0011330356363889417,9.878095336906892e-12,5.627616506991728e-12,2.1735872680280863e-12,1.9464098062610854e-12,1.8566853398796528e-12,0.16261056114178632,0.46574506828973394,6.066724978088076,5.611641815791103,24.333333333333336,1.8,8.11111111111111,2.8133333333333335,2.092483904093145,-3.915501861412636e-05,3.0111236679839203e-05,5.2966225707158196e-08,-5.4467188344488056e-09,7.006879922593538e-06,1.1017250766611768e-12,3.106157926791415e-12,0.0009690045426778282,0.0016828091337345026,2.1549270347836693e-11,1.1654658558134632e-11,3.920859636647363e-12,2.9492232930183542e-12,2.790312346687918e-12,-0.002267835737135131,0.5147578532702006,5.243469532180564,5.098469446388176,52.666666666666664,4.0,7.9,2.4466666666666668,1.675456819961516,-2.9552654543951914e-05,2.9839653000899257e-05,2.4939012954040945e-08,3.4687589257724535e-09,6.697795429353241e-06,1.0059561004264498e-12,2.69390449927102e-12,0.0009372333279890314,0.0016021626198723163,2.0041788570709015e-11,1.174234455399364e-11,3.990380118455153e-12,2.8248551523315937e-12,2.4873059443253123e-12,0.022135050859887043,0.3175215500412554,5.219920202881019,5.073916154697281,53.0,3.8,8.368421052631579,2.7133333333333334,1.7371880215515596,-6.8771791255249e-05,5.1333052344848546e-05,-2.3673014797977872e-08,5.875217545860903e-07,9.727656323733656e-06,1.9498227798963436e-12,5.151898370391877e-12,0.0016271289468724895,0.002149388490224196,3.759465750925829e-11,1.7337154140752226e-11,6.679880851178502e-12,6.9434601043430105e-12,1.0694901809472203e-11,-0.5412518060984277,2.625925399369674,6.975008727767354,6.264473698797383,11.0,0.8,8.25,2.53,2.687458526811778,-3.4703394397375953e-05,4.8332332748492935e-05,3.53536842211295e-08,-1.6322154211679442e-07,6.638929980582353e-06,9.06225448971874e-13,2.2540580060871646e-12,0.0011200147459788448,0.0014596756525512092,1.6859044995748287e-11,9.042703873387246e-12,3.5966167900719927e-12,3.670500528732782e-12,4.912490738923084e-12,0.34817472620128054,1.6747093540391509,6.8037741377032654,6.3480697241097195,4.666666666666667,0.4,7.0,2.7666666666666666,1.9284420885494307,-2.8856584884520048e-05,5.135123405041646e-05,-4.355125265978659e-08,-6.447956636272792e-08,6.178075708466212e-06,8.692881545340253e-13,2.3964402863643174e-12,0.0008476757239299483,0.0014875958822892876,1.614341962825569e-11,1.0180144586174671e-11,3.648180980767304e-12,2.578690915814464e-12,1.975485602368117e-12,0.08594823099978065,0.9925768268868564,5.380228113040583,5.40433311643212,37.666666666666664,3.0,7.533333333333333,2.8666666666666667,1.9955506062794353,-7.593786243800479e-05,5.7821321374749825e-05,-7.165481083120643e-08,3.7640546686423215e-07,1.1148542496362652e-05,2.5897096867086015e-12,6.89334008052103e-12,0.0018217656429784885,0.0024954030233644287,4.814458536066394e-11,2.5932232918838988e-11,9.620635606364827e-12,8.556784674126843e-12,1.2668112337492052e-11,-0.3516838087954976,1.5588544065037766,6.422500206012286,6.282619926435713,15.0,1.4,6.428571428571429,2.7066666666666666,1.964846615444122,-3.3626709799548544e-05,4.100844275851799e-05,-1.0019540971640004e-08,5.198693991111336e-10,6.652620771024316e-06,1.005439573416912e-12,2.8202826690988807e-12,0.0009425994390053412,0.0015844492719814048,2.0645901065452866e-11,9.247179841178713e-12,3.564149551648541e-12,3.0631096499316316e-12,2.626146425784394e-12,-0.01571448253587106,0.7156611614416075,5.501239367004171,5.247953497794903,39.33333333333333,3.4,6.9411764705882355,2.3866666666666667,1.652419102070927,-2.8110853342720332e-05,3.238395385225842e-05,-3.459761626145016e-08,-1.4881098509732654e-07,6.33163292483056e-06,9.202094044613809e-13,2.480931534768733e-12,0.0008233907014425163,0.0015495157566150894,1.7543588816200616e-11,1.0709870246292826e-11,3.682943887622372e-12,2.5768189851155793e-12,1.6527800449807306e-12,0.20239394783315412,0.9582717592193859,5.291666595099093,5.02189692462899,53.666666666666664,3.2,10.0625,2.88,1.9980657313178332,-2.8617265051135276e-05,2.8036820132348946e-05,-7.467531219685025e-08,-1.3756040719789958e-07,5.874540067185869e-06,7.891507067078949e-13,2.1506853520359283e-12,0.0007625974178073634,0.0014384917166675424,1.4413141661646008e-11,9.412165263942196e-12,3.3823130577231015e-12,2.3639201044988123e-12,1.5240199522609792e-12,0.20779763057089967,0.7954581999018826,5.534709860237742,5.350289431990438,36.666666666666664,3.2,6.875,2.92,2.144823225038993,-3.853709461418204e-05,3.16244387220607e-05,-5.683637928376399e-08,2.8802562126877835e-08,6.457865242266854e-06,9.333734324712539e-13,2.4617713407586323e-12,0.0009089293722985838,0.0015417407345983476,1.643410053894698e-11,1.1793322552048048e-11,4.210041130504484e-12,2.9420083708654477e-12,2.2902264747838155e-12,-0.09856950644201315,0.6168674129136371,5.666668098169514,5.478032398564601,31.333333333333336,2.4,7.833333333333333,3.0033333333333334,2.007483222567225,-3.135797866764666e-05,3.134770022756031e-05,-5.107083434062746e-08,-1.561967536185114e-07,6.054503341108501e-06,8.807560149739958e-13,2.3608516115415615e-12,0.0007236780507031842,0.0015138523089585766,1.644834100371248e-11,1.0538210028469987e-11,3.5432647273042625e-12,2.444668502019902e-12,1.051227315327969e-12,0.1279463526262496,1.212291321042768,5.103990215782509,4.907967732434162,53.0,3.4,9.352941176470589,3.013333333333333,1.9458902561267142,-3.0068369108457856e-05,3.3709608120762e-05,-1.0827357920285309e-07,-1.8427220498840587e-07,6.051986692006863e-06,8.302160123183395e-13,2.3155896266459376e-12,0.0007255957373990873,0.0015123920329863612,1.6990986334895236e-11,9.355957988408411e-12,3.170244095441959e-12,2.262203667179859e-12,1.2071741805254667e-12,0.14408951003399947,0.8935942440269686,5.1284512763796775,4.947840725037886,61.33333333333333,4.4,8.363636363636363,2.6566666666666667,1.856193835663602,0345-024_segment_16.pkl
